first_name,second_name,form,team_against,Home_Away,minutes,xG,xA,xGI,xGC,xPoints,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,saves,defensive_points,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards
Sven,Botman,4.0,Fulham,Away,1729.0,0.09005205320994795,0.044765760555234235,0.1348178137651822,1.3315211104684792,4.593175245806823,4.320416425679583,0.05205320994794679,0.05205320994794679,0.26026604973973394,1.3013302486986698,0.3123192596876807,0.0,1.0410641989589358,9.421631000578369,4.580682475419318,1.0410641989589358,10.462695199537304,0.05205320994794679,0.0,0.0,0.10410641989589357,0.0
Dan,Burn,3.2,Fulham,Away,2065.0,0.02920096852300242,0.015690072639225183,0.0448910411622276,1.178498789346247,3.569491525423729,3.835351089588378,0.04358353510895884,0.13075060532687652,0.26150121065375304,1.4382566585956418,0.21791767554479421,0.0,0.8716707021791769,7.627118644067797,3.1380145278450366,1.5690072639225183,9.196125907990316,0.0,0.0,0.0,0.3922518159806296,0.04358353510895884
Tino,Livramento,0.0,Fulham,Away,1326.0,0.008823529411764707,0.06040723981900454,0.06923076923076925,1.2638009049773755,3.4866515837104077,4.004524886877828,0.0,0.06787330316742082,0.4072398190045249,0.9502262443438915,0.20361990950226244,0.0,0.13574660633484165,3.1221719457013575,5.497737556561086,1.493212669683258,4.615384615384616,0.0,0.0,0.0,0.06787330316742082,0.0
Kieran,Trippier,0.8,Fulham,Away,1585.0,0.004542586750788643,0.11697160883280758,0.12151419558359622,1.208328075709779,3.42397476340694,3.0094637223974763,0.0,0.056782334384858045,0.28391167192429023,1.5331230283911672,0.11356466876971609,0.0,0.11356466876971609,3.2365930599369084,4.201892744479496,1.362776025236593,4.599369085173501,0.0,0.0,0.0,0.17034700315457413,0.0
Malick,Thiaw,2.0,Fulham,Away,2864.0,0.15083798882681562,0.029853351955307268,0.1806913407821229,1.4778980446927374,4.187325418994413,3.8966480446927374,0.12569832402234637,0.0,0.15712290502793297,1.539804469273743,0.3770949720670391,0.0,0.7541899441340782,7.604748603351955,3.519553072625698,1.3512569832402235,8.956005586592179,0.0,0.0,0.0,0.12569832402234637,0.0
Oleksandr,Zinchenko,0.0,Bournemouth,Home,343.0,0.018367346938775512,0.09446064139941693,0.11282798833819244,1.235860058309038,2.6501457725947524,1.5743440233236152,0.0,0.0,0.0,1.5743440233236152,0.0,0.0,0.0,3.4110787172011663,4.46064139941691,2.623906705539359,6.034985422740525,0.0,0.0,0.0,0.0,0.0
Nikola,Milenković,3.0,Bournemouth,Home,3285.0,0.022739726027397263,0.012876712328767125,0.03561643835616439,1.4802739726027399,2.7997260273972606,3.1506849315068495,0.0,0.0273972602739726,0.2465753424657534,1.36986301369863,0.0547945205479452,0.0,0.6575342465753424,7.4520547945205475,2.8219178082191783,0.7945205479452054,8.246575342465754,0.0273972602739726,0.0,0.0,0.1643835616438356,0.0
Murillo,Costa dos Santos,0.0,Bournemouth,Home,2130.0,0.03084507042253521,0.019859154929577464,0.05070422535211268,1.393943661971831,3.067183098591549,3.5070422535211265,0.04225352112676056,0.0,0.2535211267605634,1.2253521126760563,0.1267605633802817,0.0,0.8450704225352113,7.943661971830985,4.309859154929577,1.4788732394366197,9.422535211267606,0.08450704225352113,0.0,0.0,0.2112676056338028,0.0
Ola,Aina,2.2,Bournemouth,Home,1587.0,0.02325141776937618,0.04763705103969755,0.07088846880907373,1.4353497164461246,2.793572778827978,3.799621928166352,0.0,0.11342155009451796,0.3402646502835539,1.0775047258979207,0.2835538752362949,0.0,0.22684310018903592,5.614366729678639,4.593572778827977,1.7580340264650285,7.3724007561436675,0.0,0.0,0.0,0.17013232514177695,0.0
Neco,Williams,2.2,Bournemouth,Home,3113.0,0.0560873755220045,0.11333119177642144,0.16941856729842594,1.4574044330228078,3.235721169290074,3.642788307099261,0.05782203662062319,0.08673305493093479,0.26019916479280436,1.358817860584645,0.43366527465467397,0.0,0.23128814648249277,4.192097654995181,4.567940893029232,2.71763572116929,6.909733376164471,0.0,0.0,0.0,0.17346610986186958,0.028911018310311596
Jair,Paula da Cunha Filho,1.2,Bournemouth,Home,446.0,0.05448430493273543,0.002017937219730942,0.05650224215246637,1.7596412556053809,3.3921524663677127,2.0179372197309418,0.0,0.0,0.0,1.210762331838565,0.0,0.0,0.40358744394618834,6.6591928251121075,2.0179372197309418,1.6143497757847534,8.27354260089686,0.0,0.0,0.0,0.0,0.0
Felipe,Rodrigues da Silva,3.2,Bournemouth,Home,1241.0,0.09572925060435131,0.01087832393231265,0.10660757453666396,1.6179693795326349,3.412167606768735,3.190975020145044,0.072522159548751,0.0,0.145044319097502,1.595487510072522,0.072522159548751,0.0,0.870265914585012,7.034649476228847,3.698630136986301,1.958098307816277,8.992747784045124,0.0,0.0,0.0,0.36261079774375504,0.0
Zach,Abbott,0.2,Bournemouth,Home,165.0,0.0,0.005454545454545455,0.005454545454545455,1.8927272727272726,2.809090909090909,1.6363636363636365,0.0,0.0,0.0,2.181818181818182,0.0,0.0,0.0,4.909090909090909,5.454545454545455,2.181818181818182,7.090909090909091,0.0,0.0,0.0,0.0,0.0
Nicolò,Savona,0.0,Bournemouth,Home,1009.0,0.11952428146679883,0.03924677898909812,0.15877106045589695,1.3174430128840438,3.3252725470763136,3.389494549058474,0.178394449950446,0.0,0.267591674925669,1.516352824578791,0.0,0.0,0.0,3.300297324083251,2.319127849355798,1.694747274529237,4.995044598612488,0.0,0.0,0.0,0.178394449950446,0.0
Luca,Netz,2.0,Bournemouth,Home,312.0,0.0,0.014423076923076924,0.014423076923076924,2.2240384615384614,3.6663461538461535,2.5961538461538463,0.0,0.0,0.0,1.4423076923076923,0.0,0.0,0.5769230769230769,3.75,4.326923076923077,3.4615384615384612,7.211538461538462,0.0,0.0,0.0,0.0,0.0
Daniel,Ballard,-0.5,Chelsea,Home,2121.0,0.09886845827439887,0.01951909476661952,0.11838755304101839,1.3837340876944837,4.664214992927865,4.837340876944838,0.08486562942008487,0.08486562942008487,0.2545968882602546,1.4851485148514851,0.3818953323903819,0.0,1.272984441301273,9.58981612446959,2.927864214992928,1.4002828854314002,10.990099009900991,0.0,0.0,0.0,0.16973125884016974,0.042432814710042434
Trai,Hume,1.8,Chelsea,Home,2914.0,0.06455044612216884,0.05374056280027454,0.11829100892244337,1.426904598490048,2.8649279341111873,3.119423472889499,0.03088538091969801,0.03088538091969801,0.2779684282772821,1.2663006177076184,0.18531228551818804,0.0,0.12354152367879204,4.107755662319835,3.088538091969801,1.9148936170212765,6.0226492793411115,0.03088538091969801,0.0,0.0,0.24708304735758407,0.0
Dennis,Cirkin,0.0,Chelsea,Home,283.0,0.0,0.0063604240282685515,0.0063604240282685515,1.7809187279151943,2.0162544169611305,3.498233215547703,0.0,0.0,0.31802120141342755,0.6360424028268551,0.0,0.0,0.6360424028268551,5.088339222614841,2.2261484098939928,2.5441696113074204,7.6325088339222615,0.0,0.0,0.0,0.31802120141342755,0.0
Luke,O'Nien,1.0,Chelsea,Home,453.0,0.013907284768211922,0.023841059602649005,0.03774834437086093,1.4880794701986755,2.7615894039735096,3.576158940397351,0.0,0.0,0.3973509933774835,1.1920529801324504,0.0,0.0,0.3973509933774835,6.556291390728477,1.589403973509934,0.5960264900662252,7.152317880794702,0.0,0.0,0.0,0.19867549668874174,0.0
Reinildo,Mandava,3.2,Chelsea,Home,1875.0,0.006240000000000001,0.029280000000000007,0.03552000000000001,1.2379200000000001,3.1300800000000004,3.4560000000000004,0.0,0.096,0.28800000000000003,1.248,0.28800000000000003,0.0,0.384,5.760000000000001,4.032,1.6800000000000002,7.44,0.0,0.0,0.0,0.28800000000000003,0.048
Jenson,Seelt,0.0,Chelsea,Home,133.0,0.0,0.006766917293233083,0.006766917293233083,0.9,3.187218045112781,1.3533834586466165,0.0,0.0,0.0,1.3533834586466165,0.0,0.0,0.0,5.413533834586466,4.060150375939849,2.706766917293233,8.120300751879698,0.0,0.0,0.0,0.0,0.0
Arthur,Masuaku,0.0,Chelsea,Home,115.0,0.054782608695652185,0.06260869565217392,0.1173913043478261,1.44,1.455652173913044,0.0,0.0,0.0,0.0,1.565217391304348,0.0,0.0,0.0,3.130434782608696,2.347826086956522,3.130434782608696,6.260869565217392,0.0,0.0,0.0,0.782608695652174,0.0
Omar,Alderete,3.2,Chelsea,Home,2797.0,0.05212727922774401,0.029281372899535214,0.08140865212727923,1.432534858777261,3.59646049338577,4.022166607079013,0.0321773328566321,0.0321773328566321,0.321773328566321,1.287093314265284,0.1608866642831605,0.0,0.7722559885591705,9.00965319985699,3.3142652842331066,1.0296746514122272,10.039327851269217,0.0,0.0,0.0,0.19306399713979264,0.0
Nordi,Mukiele,4.8,Chelsea,Home,2683.0,0.0509877003354454,0.0768169959001118,0.1278046962355572,1.4699217294073799,3.708348863212822,4.897502795378308,0.10063361908311592,0.16772269847185986,0.30190085724934773,1.308237048080507,0.3689899366380917,0.0,0.8050689526649274,6.507640700708163,4.1259783824077525,2.247484159522922,8.755124860231085,0.033544539694371975,0.0,0.0,0.16772269847185986,0.0
Lutsharel,Geertruida,2.0,Chelsea,Home,1497.0,0.04749498997995992,0.03787575150300602,0.08537074148296595,1.6292585170340683,2.4907815631262524,2.705410821643287,0.0,0.0,0.18036072144288579,1.2024048096192386,0.0,0.0,0.2404809619238477,4.148296593186373,4.028056112224449,1.8637274549098197,6.012024048096192,0.0,0.0,0.0,0.06012024048096193,0.0
Pedro,Porro Sauceda,3.2,Everton,Home,2691.0,0.03311036789297659,0.14247491638795987,0.17558528428093645,1.2414715719063547,3.7551839464882946,3.578595317725753,0.033444816053511704,0.10033444816053512,0.26755852842809363,1.3377926421404682,0.20066889632107024,0.0,0.4682274247491639,4.5484949832775925,4.247491638795987,2.3745819397993313,6.923076923076923,0.0,0.0,0.0,0.3010033444816054,0.0
Cristian,Romero,0.0,Everton,Home,1869.0,0.06693418940609953,0.06019261637239166,0.1271268057784912,1.3637239165329054,3.6833065810593886,4.382022471910113,0.1926163723916533,0.048154093097913325,0.24077046548956663,1.5890850722311398,0.48154093097913325,0.0,0.8667736757624398,6.693418940609952,4.237560192616373,2.792937399678973,9.486356340288925,0.0,0.0,0.0,0.4333868378812199,0.09630818619582665
Kevin,Danso,3.5,Everton,Home,1351.0,0.025980754996299038,0.017320503330866027,0.04330125832716507,1.2610658771280532,3.783863804589193,3.2642487046632125,0.0,0.0,0.1998519615099926,1.5988156920799408,0.06661732050333087,0.0,1.465581051073279,9.792746113989637,2.7313101406365656,1.6654330125832717,11.45817912657291,0.0,0.0,0.0,0.46632124352331605,0.0
Ben,Davies,0.0,Everton,Home,118.0,0.373728813559322,0.05338983050847458,0.4271186440677966,0.5949152542372882,8.41271186440678,7.627118644067797,0.7627118644067796,0.0,0.0,1.5254237288135593,0.7627118644067796,0.0,0.0,6.864406779661017,2.288135593220339,3.0508474576271185,9.915254237288135,0.0,0.0,0.0,0.0,0.0
Radu,Drăgușin,0.2,Everton,Home,507.0,0.04437869822485207,0.0017751479289940828,0.04615384615384615,2.103550295857988,2.7568047337278103,2.3076923076923075,0.0,0.0,0.0,2.3076923076923075,0.0,0.0,1.4201183431952662,11.36094674556213,2.130177514792899,0.8875739644970414,12.248520710059172,0.0,0.0,0.0,0.0,0.0
Djed,Spence,2.8,Everton,Home,1937.0,0.040887971089313364,0.08177594217862674,0.1226639132679401,1.4143520908621579,3.2914816726897267,3.1595250387196696,0.0,0.0,0.371708828084667,1.3939081053175013,0.13939081053175012,0.0,0.09292720702116675,3.29891584925142,4.878678368611254,1.8585441404233352,5.157459989674755,0.0,0.0,0.0,0.1858544140423335,0.0
Destiny,Udogie,1.0,Everton,Home,1191.0,0.010579345088161211,0.04760705289672544,0.05818639798488665,1.32544080604534,2.585138539042821,1.4357682619647356,0.0,0.07556675062972293,0.0,1.8891687657430731,0.0,0.0,0.0,2.5692695214105794,4.9118387909319905,1.9647355163727962,4.534005037783375,0.0,0.0,0.0,0.3022670025188917,0.0
Micky,van de Ven,2.5,Everton,Home,2951.0,0.08508980006777363,0.01158929176550322,0.09667909183327685,1.2986106404608608,3.2925787868519145,3.3547949847509315,0.12199254490003388,0.03049813622500847,0.24398508980006775,1.5249068112504234,0.3049813622500847,0.0,0.18298881735005082,5.123686885801423,3.5987800745509992,1.1589291765503218,6.282616062351745,0.0,0.0,0.0,0.27448322602507624,0.03049813622500847
João Victor,de Souza Menezes,0.0,Everton,Home,132.0,0.013636363636363637,0.0,0.013636363636363637,1.697727272727273,0.8999999999999999,1.3636363636363638,0.0,0.0,0.0,2.0454545454545454,0.0,0.0,0.0,4.090909090909091,2.0454545454545454,0.0,4.090909090909091,0.0,0.0,0.0,0.6818181818181819,0.0
El Hadji Malick,Diouf,1.2,Leeds,Home,2596.0,0.019761171032357475,0.08667180277349767,0.10643297380585515,1.4543528505392913,2.8248073959938367,3.36286594761171,0.0,0.20801232665639444,0.2773497688751926,1.6294298921417565,0.10400616332819722,0.0,0.2773497688751926,5.200308166409862,4.090909090909091,1.421417565485362,6.621725731895223,0.0,0.0,0.0,0.20801232665639444,0.0
Maximilian,Kilman,0.0,Leeds,Home,1554.0,0.032432432432432434,0.01447876447876448,0.04691119691119691,1.9030888030888031,2.5175675675675677,1.9111969111969114,0.0,0.0,0.05791505791505792,2.142857142857143,0.0,0.0,0.694980694980695,8.33976833976834,2.4324324324324325,0.9266409266409267,9.266409266409267,0.0,0.0,0.0,0.23166023166023167,0.0
Konstantinos,Mavropanos,2.5,Leeds,Home,2430.0,0.09148148148148147,0.02555555555555556,0.11703703703703702,1.441851851851852,4.056666666666666,4.148148148148148,0.1111111111111111,0.0,0.18518518518518517,1.6296296296296295,0.18518518518518517,0.0,1.2592592592592593,9.666666666666666,3.6296296296296298,1.4074074074074074,11.074074074074074,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0
Nayef,Aguerd,0.0,Leeds,Home,180.0,0.05,0.015,0.065,1.7100000000000002,3.485,1.5,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,4.0,0.5,7.5,0.0,0.0,0.0,0.0,0.0
Ollie,Scarles,0.0,Leeds,Home,624.0,0.025961538461538463,0.04471153846153847,0.07067307692307694,1.7495192307692309,3.486057692307692,2.7403846153846154,0.0,0.14423076923076922,0.0,2.019230769230769,0.0,0.0,0.5769230769230769,5.480769230769231,4.759615384615384,3.894230769230769,9.375,0.0,0.0,0.0,0.0,0.0
Jean-Clair,Todibo,0.5,Leeds,Home,1816.0,0.012389867841409693,0.01585903083700441,0.028248898678414104,1.669162995594714,2.5047356828193834,2.2301762114537445,0.0,0.04955947136563877,0.04955947136563877,1.8337004405286343,0.04955947136563877,0.0,0.7929515418502203,6.294052863436123,4.4107929515418505,1.8337004405286343,8.127753303964758,0.0,0.0,0.0,0.24779735682819384,0.04955947136563877
Aaron,Wan-Bissaka,1.0,Leeds,Home,2080.0,0.0,0.04326923076923077,0.04326923076923077,1.5334615384615384,2.9630769230769234,2.8990384615384617,0.0,0.12980769230769232,0.12980769230769232,1.8605769230769231,0.0,0.0,0.6923076923076923,6.100961538461538,3.245192307692308,1.4278846153846154,7.528846153846154,0.0,0.0,0.0,0.17307692307692307,0.0
Kyle,Walker-Peters,0.8,Leeds,Home,1226.0,0.009543230016313214,0.02642740619902121,0.035970636215334424,1.8168841761827081,2.1831973898858075,2.495921696574225,0.0,0.0,0.2202283849918434,1.6884176182707995,0.0,0.0,0.2936378466557912,3.303425774877651,3.5970636215334424,3.0831973898858074,6.386623164763459,0.0,0.0,0.0,0.1468189233278956,0.0
Ezra,Mayers,0.0,Leeds,Home,98.0,0.0,0.40408163265306124,0.40408163265306124,2.0112244897959184,4.224489795918368,2.7551020408163267,0.0,0.0,0.0,1.8367346938775513,0.0,0.0,0.0,1.8367346938775513,5.510204081632653,0.0,1.8367346938775513,0.0,0.0,0.0,0.0,0.0
Axel,Disasi,1.8,Leeds,Home,1164.0,0.08505154639175258,0.0015463917525773195,0.0865979381443299,1.3105670103092784,3.010824742268041,3.324742268041237,0.0,0.0,0.3865979381443299,1.3144329896907216,0.07731958762886598,0.0,0.30927835051546393,5.56701030927835,2.2422680412371134,1.0824742268041236,6.649484536082474,0.07731958762886598,0.0,0.0,0.07731958762886598,0.0
Emmanuel,Agbadou,0.0,Burnley,Away,1100.0,0.04663636363636364,0.03272727272727273,0.07936363636363637,1.494,3.5165454545454544,1.8818181818181818,0.0,0.0,0.0,2.372727272727273,0.0,0.0,0.9818181818181819,7.609090909090909,5.318181818181818,2.618181818181818,10.227272727272728,0.0,0.0,0.0,0.08181818181818182,0.08181818181818182
Matt,Doherty,0.5,Burnley,Away,786.0,0.010305343511450384,0.0217557251908397,0.032061068702290085,1.6179389312977102,1.7759541984732827,1.603053435114504,0.0,0.0,0.11450381679389314,1.717557251908397,0.0,0.0,0.0,5.725190839694657,3.206106870229008,1.8320610687022902,7.557251908396947,0.0,0.0,0.0,0.45801526717557256,0.0
Hugo,Bueno López,2.2,Burnley,Away,2274.0,0.030870712401055406,0.13614775725593667,0.16701846965699207,1.490501319261214,3.2073878627968337,3.007915567282322,0.0395778364116095,0.1187335092348285,0.158311345646438,1.6226912928759896,0.158311345646438,0.0,0.237467018469657,4.155672823218998,4.3931398416886545,2.4142480211081794,6.569920844327177,0.0,0.0,0.0,0.1187335092348285,0.0
Yerson,Mosquera Valdelamar,1.8,Burnley,Away,2046.0,0.1002932551319648,0.025953079178885632,0.12624633431085042,1.5589442815249268,3.2379765395894426,2.5073313782991202,0.0,0.0,0.1759530791788856,1.715542521994135,0.13196480938416422,0.0,0.7917888563049853,6.510263929618768,3.8709677419354835,2.5073313782991202,9.017595307917889,0.0879765395894428,0.0,0.0,0.48387096774193544,0.0
Rodrigo,Martins Gomes,2.5,Burnley,Away,807.0,0.16951672862453535,0.041263940520446095,0.21078066914498145,1.2970260223048329,4.919330855018587,3.1226765799256504,0.11152416356877323,0.0,0.11152416356877323,1.6728624535315986,0.0,0.0,0.0,2.3420074349442377,3.1226765799256504,1.8959107806691449,4.237918215613383,0.0,0.0,0.0,0.0,0.0
Santiago,Ignacio Bueno,3.8,Burnley,Away,2462.0,0.07201462225832657,0.053005686433793664,0.12502030869212022,1.562388302193339,3.1046709991876527,3.290008123476848,0.10966693744922827,0.07311129163281885,0.1462225832656377,1.6815597075548336,0.1462225832656377,0.0,0.36555645816409427,5.73923639317628,2.3761169780666127,1.8643379366368806,7.60357432981316,0.0,0.0,0.0,0.1462225832656377,0.0
Toti,Gomes,2.2,Burnley,Away,1398.0,0.03412017167381975,0.018669527896995712,0.05278969957081546,1.606223175965665,3.268454935622317,2.5107296137339055,0.0,0.0,0.06437768240343347,2.060085836909871,0.0,0.0,1.0300429184549356,7.660944206008584,3.347639484978541,1.48068669527897,9.141630901287554,0.0,0.0,0.0,0.06437768240343347,0.06437768240343347
Ki-Jana,Hoever,0.0,Burnley,Away,414.0,0.004347826086956522,0.0782608695652174,0.08260869565217392,2.0347826086956524,3.582608695652174,1.956521739130435,0.0,0.0,0.0,2.8260869565217392,0.0,0.0,0.4347826086956522,5.6521739130434785,3.0434782608695654,2.608695652173913,8.260869565217392,0.0,0.0,0.0,0.0,0.0
Pedro,Cardoso de Lima,1.2,Burnley,Away,241.0,0.011203319502074689,0.13817427385892117,0.14937759336099585,1.2921161825726142,3.0659751037344405,1.8672199170124482,0.0,0.0,0.0,1.8672199170124482,0.0,0.0,0.0,3.7344398340248963,3.3609958506224067,2.6141078838174274,6.348547717842324,0.0,0.0,0.0,0.0,0.0
David,Møller Wolfe,1.0,Burnley,Away,931.0,0.012567132116004296,0.08603651987110635,0.09860365198711064,1.7671321160042965,2.274650912996777,2.2234156820622983,0.0,0.09667024704618689,0.09667024704618689,1.8367346938775508,0.0,0.0,0.0,3.0934479054779804,2.1267454350161117,0.870032223415682,3.9634801288936625,0.0,0.0,0.0,0.09667024704618689,0.0
Jackson,Tchatchoua,0.2,Burnley,Away,1785.0,0.003529411764705883,0.07512605042016807,0.07865546218487394,1.5191596638655462,2.7534453781512602,2.319327731092437,0.0,0.05042016806722689,0.1512605042016807,1.7647058823529413,0.0,0.0,0.20168067226890757,3.9327731092436977,2.92436974789916,1.411764705882353,5.344537815126051,0.0,0.0,0.0,0.1512605042016807,0.0
Ladislav,Krejcí,0.5,Burnley,Away,2291.0,0.08524661719773025,0.05853339153208207,0.1437800087298123,1.5607594936708862,2.8587079877782626,2.4356176342208644,0.0785683107813182,0.0392841553906591,0.1178524661719773,1.7677869925796594,0.0,0.0,0.2357049323439546,6.206896551724138,2.9463116542994325,1.2570929725010913,7.463989524225229,0.0392841553906591,0.0,0.0,0.1178524661719773,0.0392841553906591
